Date,fiscal_year,fiscal_quarter,season,week_of_year,marketing_channel,spend,has_promo,promo_events
2023-01-15,2023,Q1,Spring/Summer,2,Radio,29066.0,True,Winter Clearance
2023-01-15,2023,Q1,Spring/Summer,2,Influencer,29841.9,True,Winter Clearance
2023-01-22,2023,Q1,Spring/Summer,3,TV,98646.45,True,Winter Clearance
2023-01-22,2023,Q1,Spring/Summer,3,Paid Search,92558.26,True,Winter Clearance
2023-01-22,2023,Q1,Spring/Summer,3,Paid Social,26924.41,True,Winter Clearance
2023-01-22,2023,Q1,Spring/Summer,3,Display,22759.83,True,Winter Clearance
2023-01-22,2023,Q1,Spring/Summer,3,Email,22655.53,True,Winter Clearance
2023-01-22,2023,Q1,Spring/Summer,3,Direct Mail,25798.41,True,Winter Clearance
2023-01-22,2023,Q1,Spring/Summer,3,Catalog,28426.63,True,Winter Clearance
2023-01-22,2023,Q1,Spring/Summer,3,Outdoor Media,24820.89,True,Winter Clearance
2023-01-22,2023,Q1,Spring/Summer,3,Radio,23453.56,True,Winter Clearance
2023-01-22,2023,Q1,Spring/Summer,3,Influencer,21053.42,True,Winter Clearance
2023-01-29,2023,Q1,Spring/Summer,4,TV,113669.91,True,Winter Clearance
2023-01-29,2023,Q1,Spring/Summer,4,Paid Search,80894.36,True,Winter Clearance
2023-01-29,2023,Q1,Spring/Summer,4,Paid Social,27320.02,True,Winter Clearance
2023-01-29,2023,Q1,Spring/Summer,4,Display,27653.76,True,Winter Clearance
2023-01-29,2023,Q1,Spring/Summer,4,Email,20389.1,True,Winter Clearance
2023-01-29,2023,Q1,Spring/Summer,4,Direct Mail,25641.98,True,Winter Clearance
2023-01-29,2023,Q1,Spring/Summer,4,Catalog,28029.39,True,Winter Clearance
2023-01-29,2023,Q1,Spring/Summer,4,Outdoor Media,26885.93,True,Winter Clearance
2023-01-29,2023,Q1,Spring/Summer,4,Radio,28581.68,True,Winter Clearance
2023-01-29,2023,Q1,Spring/Summer,4,Influencer,28317.7,True,Winter Clearance
2023-02-05,2023,Q1,Spring/Summer,5,TV,51585.15,False,
2023-02-05,2023,Q1,Spring/Summer,5,Paid Search,48771.23,False,
2023-02-05,2023,Q1,Spring/Summer,5,Paid Social,10306.75,False,
2023-02-05,2023,Q1,Spring/Summer,5,Display,10598.85,False,
2023-02-05,2023,Q1,Spring/Summer,5,Email,12264.33,False,
2023-02-05,2023,Q1,Spring/Summer,5,Direct Mail,14362.34,False,
2023-02-05,2023,Q1,Spring/Summer,5,Catalog,10606.85,False,
2023-02-05,2023,Q1,Spring/Summer,5,Outdoor Media,10838.13,False,
2023-02-05,2023,Q1,Spring/Summer,5,Radio,14744.23,False,
2023-02-05,2023,Q1,Spring/Summer,5,Influencer,14155.13,False,
2023-02-12,2023,Q1,Spring/Summer,6,TV,52207.67,False,
2023-02-12,2023,Q1,Spring/Summer,6,Paid Search,41191.05,False,
2023-02-12,2023,Q1,Spring/Summer,6,Paid Social,13486.78,False,
2023-02-12,2023,Q1,Spring/Summer,6,Display,12630.37,False,
2023-02-12,2023,Q1,Spring/Summer,6,Email,13121.22,False,
2023-02-12,2023,Q1,Spring/Summer,6,Direct Mail,12513.63,False,
2023-02-12,2023,Q1,Spring/Summer,6,Catalog,13141.28,False,
2023-02-12,2023,Q1,Spring/Summer,6,Outdoor Media,11042.59,False,
2023-02-12,2023,Q1,Spring/Summer,6,Radio,10167.12,False,
2023-02-12,2023,Q1,Spring/Summer,6,Influencer,14410.22,False,
2023-02-19,2023,Q1,Spring/Summer,7,TV,59218.91,False,
2023-02-19,2023,Q1,Spring/Summer,7,Paid Search,56993.12,False,
2023-02-19,2023,Q1,Spring/Summer,7,Paid Social,11193.08,False,
2023-02-19,2023,Q1,Spring/Summer,7,Display,14017.17,False,
2023-02-19,2023,Q1,Spring/Summer,7,Email,13710.95,False,
2023-02-19,2023,Q1,Spring/Summer,7,Direct Mail,12391.41,False,
2023-02-19,2023,Q1,Spring/Summer,7,Catalog,12318.24,False,
2023-02-19,2023,Q1,Spring/Summer,7,Outdoor Media,10640.87,False,
2023-02-19,2023,Q1,Spring/Summer,7,Radio,13336.03,False,
2023-02-19,2023,Q1,Spring/Summer,7,Influencer,10726.11,False,
2023-02-26,2023,Q1,Spring/Summer,8,TV,52745.36,False,
2023-02-26,2023,Q1,Spring/Summer,8,Paid Search,40927.48,False,
2023-02-26,2023,Q1,Spring/Summer,8,Paid Social,14764.83,False,
2023-02-26,2023,Q1,Spring/Summer,8,Display,12578.48,False,
2023-02-26,2023,Q1,Spring/Summer,8,Email,13704.19,False,
2023-02-26,2023,Q1,Spring/Summer,8,Direct Mail,11800.33,False,
2023-02-26,2023,Q1,Spring/Summer,8,Catalog,11000.64,False,
2023-02-26,2023,Q1,Spring/Summer,8,Outdoor Media,12250.73,False,
2023-02-26,2023,Q1,Spring/Summer,8,Radio,11298.42,False,
2023-02-26,2023,Q1,Spring/Summer,8,Influencer,13557.53,False,
2023-03-05,2023,Q1,Spring/Summer,9,TV,44313.28,False,
2023-03-05,2023,Q1,Spring/Summer,9,Paid Search,43771.56,False,
2023-03-05,2023,Q1,Spring/Summer,9,Paid Social,13576.87,False,
2023-03-05,2023,Q1,Spring/Summer,9,Display,10607.31,False,
2023-03-05,2023,Q1,Spring/Summer,9,Email,10013.9,False,
2023-03-05,2023,Q1,Spring/Summer,9,Direct Mail,12461.32,False,
2023-03-05,2023,Q1,Spring/Summer,9,Catalog,10395.26,False,
2023-03-05,2023,Q1,Spring/Summer,9,Outdoor Media,13308.67,False,
2023-03-05,2023,Q1,Spring/Summer,9,Radio,13397.49,False,
2023-03-05,2023,Q1,Spring/Summer,9,Influencer,14468.84,False,
2023-03-12,2023,Q1,Spring/Summer,10,TV,43302.89,False,
2023-03-12,2023,Q1,Spring/Summer,10,Paid Search,46602.43,False,
2023-03-12,2023,Q1,Spring/Summer,10,Paid Social,13066.05,False,
2023-03-12,2023,Q1,Spring/Summer,10,Display,10890.09,False,
2023-03-12,2023,Q1,Spring/Summer,10,Email,12462.85,False,
2023-03-12,2023,Q1,Spring/Summer,10,Direct Mail,10918.86,False,
2023-03-12,2023,Q1,Spring/Summer,10,Catalog,10470.89,False,
2023-03-12,2023,Q1,Spring/Summer,10,Outdoor Media,10647.65,False,
2023-03-12,2023,Q1,Spring/Summer,10,Radio,13077.03,False,
2023-03-12,2023,Q1,Spring/Summer,10,Influencer,14075.4,False,
2023-03-19,2023,Q1,Spring/Summer,11,TV,40546.49,False,
2023-03-19,2023,Q1,Spring/Summer,11,Paid Search,50611.96,False,
2023-03-19,2023,Q1,Spring/Summer,11,Paid Social,12001.79,False,
2023-03-19,2023,Q1,Spring/Summer,11,Display,11139.75,False,
2023-03-19,2023,Q1,Spring/Summer,11,Email,12948.33,False,
2023-03-19,2023,Q1,Spring/Summer,11,Direct Mail,10802.53,False,
2023-03-19,2023,Q1,Spring/Summer,11,Catalog,13835.26,False,
2023-03-19,2023,Q1,Spring/Summer,11,Outdoor Media,13654.69,False,
2023-03-19,2023,Q1,Spring/Summer,11,Radio,14996.51,False,
2023-03-19,2023,Q1,Spring/Summer,11,Influencer,13901.01,False,
2023-03-26,2023,Q1,Spring/Summer,12,TV,51683.93,False,
2023-03-26,2023,Q1,Spring/Summer,12,Paid Search,48115.92,False,
2023-03-26,2023,Q1,Spring/Summer,12,Paid Social,13458.48,False,
2023-03-26,2023,Q1,Spring/Summer,12,Display,13168.73,False,
2023-03-26,2023,Q1,Spring/Summer,12,Email,10900.18,False,
2023-03-26,2023,Q1,Spring/Summer,12,Direct Mail,11332.89,False,
2023-03-26,2023,Q1,Spring/Summer,12,Catalog,10379.51,False,
2023-03-26,2023,Q1,Spring/Summer,12,Outdoor Media,12581.99,False,
2023-03-26,2023,Q1,Spring/Summer,12,Radio,14375.53,False,
2023-03-26,2023,Q1,Spring/Summer,12,Influencer,12758.1,False,
2023-04-02,2023,Q2,Spring/Summer,13,TV,51241.95,False,
2023-04-02,2023,Q2,Spring/Summer,13,Paid Search,51738.17,False,
2023-04-02,2023,Q2,Spring/Summer,13,Paid Social,12191.48,False,
2023-04-02,2023,Q2,Spring/Summer,13,Display,14465.16,False,
2023-04-02,2023,Q2,Spring/Summer,13,Email,13293.13,False,
2023-04-02,2023,Q2,Spring/Summer,13,Direct Mail,12535.56,False,
2023-04-02,2023,Q2,Spring/Summer,13,Catalog,14437.52,False,
2023-04-02,2023,Q2,Spring/Summer,13,Outdoor Media,12389.34,False,
2023-04-02,2023,Q2,Spring/Summer,13,Radio,13108.82,False,
2023-04-02,2023,Q2,Spring/Summer,13,Influencer,14849.93,False,
2023-04-09,2023,Q2,Spring/Summer,14,TV,45566.54,False,
2023-04-09,2023,Q2,Spring/Summer,14,Paid Search,56916.81,False,
2023-04-09,2023,Q2,Spring/Summer,14,Paid Social,13616.8,False,
2023-04-09,2023,Q2,Spring/Summer,14,Display,12267.94,False,
2023-04-09,2023,Q2,Spring/Summer,14,Email,10112.32,False,
2023-04-09,2023,Q2,Spring/Summer,14,Direct Mail,11247.18,False,
2023-04-09,2023,Q2,Spring/Summer,14,Catalog,13066.34,False,
2023-04-09,2023,Q2,Spring/Summer,14,Outdoor Media,14747.1,False,
2023-04-09,2023,Q2,Spring/Summer,14,Radio,10341.97,False,
2023-04-09,2023,Q2,Spring/Summer,14,Influencer,12595.65,False,
2023-04-16,2023,Q2,Spring/Summer,15,TV,44571.85,False,
2023-04-16,2023,Q2,Spring/Summer,15,Paid Search,50087.69,False,
2023-04-16,2023,Q2,Spring/Summer,15,Paid Social,11074.97,False,
2023-04-16,2023,Q2,Spring/Summer,15,Display,10225.92,False,
2023-04-16,2023,Q2,Spring/Summer,15,Email,11617.21,False,
2023-04-16,2023,Q2,Spring/Summer,15,Direct Mail,10621.98,False,
2023-04-16,2023,Q2,Spring/Summer,15,Catalog,11991.43,False,
2023-04-16,2023,Q2,Spring/Summer,15,Outdoor Media,11960.48,False,
2023-04-16,2023,Q2,Spring/Summer,15,Radio,10068.1,False,
2023-04-16,2023,Q2,Spring/Summer,15,Influencer,12765.63,False,
2023-04-23,2023,Q2,Spring/Summer,16,TV,45831.29,False,
2023-04-23,2023,Q2,Spring/Summer,16,Paid Search,56415.47,False,
2023-04-23,2023,Q2,Spring/Summer,16,Paid Social,11760.41,False,
2023-04-23,2023,Q2,Spring/Summer,16,Display,13942.67,False,
2023-04-23,2023,Q2,Spring/Summer,16,Email,10123.13,False,
2023-04-23,2023,Q2,Spring/Summer,16,Direct Mail,12204.45,False,
2023-04-23,2023,Q2,Spring/Summer,16,Catalog,13718.32,False,
2023-04-23,2023,Q2,Spring/Summer,16,Outdoor Media,14158.63,False,
2023-04-23,2023,Q2,Spring/Summer,16,Radio,10142.74,False,
2023-04-23,2023,Q2,Spring/Summer,16,Influencer,13180.68,False,
2023-04-30,2023,Q2,Spring/Summer,17,TV,56768.65,False,
2023-04-30,2023,Q2,Spring/Summer,17,Paid Search,59027.03,False,
2023-04-30,2023,Q2,Spring/Summer,17,Paid Social,14775.57,False,
2023-04-30,2023,Q2,Spring/Summer,17,Display,14128.93,False,
2023-04-30,2023,Q2,Spring/Summer,17,Email,13751.8,False,
2023-04-30,2023,Q2,Spring/Summer,17,Direct Mail,10515.92,False,
2023-04-30,2023,Q2,Spring/Summer,17,Catalog,14869.45,False,
2023-04-30,2023,Q2,Spring/Summer,17,Outdoor Media,11892.26,False,
2023-04-30,2023,Q2,Spring/Summer,17,Radio,14081.47,False,
2023-04-30,2023,Q2,Spring/Summer,17,Influencer,12595.9,False,
2023-05-07,2023,Q2,Spring/Summer,18,TV,57476.52,False,
2023-05-07,2023,Q2,Spring/Summer,18,Paid Search,57461.85,False,
2023-05-07,2023,Q2,Spring/Summer,18,Paid Social,10733.99,False,
2023-05-07,2023,Q2,Spring/Summer,18,Display,10201.7,False,
2023-05-07,2023,Q2,Spring/Summer,18,Email,14253.32,False,
2023-05-07,2023,Q2,Spring/Summer,18,Direct Mail,12547.94,False,
2023-05-07,2023,Q2,Spring/Summer,18,Catalog,10522.2,False,
2023-05-07,2023,Q2,Spring/Summer,18,Outdoor Media,13836.59,False,
2023-05-07,2023,Q2,Spring/Summer,18,Radio,12163.12,False,
2023-05-07,2023,Q2,Spring/Summer,18,Influencer,11124.57,False,
2023-05-14,2023,Q2,Spring/Summer,19,TV,119297.31,True,Anniversary Sale
2023-05-14,2023,Q2,Spring/Summer,19,Paid Search,107436.71,True,Anniversary Sale
2023-05-14,2023,Q2,Spring/Summer,19,Paid Social,27687.92,True,Anniversary Sale
2023-05-14,2023,Q2,Spring/Summer,19,Display,21257.18,True,Anniversary Sale
2023-05-14,2023,Q2,Spring/Summer,19,Email,28060.05,True,Anniversary Sale
2023-05-14,2023,Q2,Spring/Summer,19,Direct Mail,29893.74,True,Anniversary Sale
2023-05-14,2023,Q2,Spring/Summer,19,Catalog,22492.5,True,Anniversary Sale
2023-05-14,2023,Q2,Spring/Summer,19,Outdoor Media,27328.55,True,Anniversary Sale
2023-05-14,2023,Q2,Spring/Summer,19,Radio,21206.84,True,Anniversary Sale
2023-05-14,2023,Q2,Spring/Summer,19,Influencer,21054.84,True,Anniversary Sale
2023-05-21,2023,Q2,Spring/Summer,20,TV,116446.77,True,Anniversary Sale
2023-05-21,2023,Q2,Spring/Summer,20,Paid Search,85755.54,True,Anniversary Sale
2023-05-21,2023,Q2,Spring/Summer,20,Paid Social,24533.49,True,Anniversary Sale
2023-05-21,2023,Q2,Spring/Summer,20,Display,25022.78,True,Anniversary Sale
2023-05-21,2023,Q2,Spring/Summer,20,Email,26729.22,True,Anniversary Sale
2023-05-21,2023,Q2,Spring/Summer,20,Direct Mail,28413.9,True,Anniversary Sale
2023-05-21,2023,Q2,Spring/Summer,20,Catalog,28592.18,True,Anniversary Sale
2023-05-21,2023,Q2,Spring/Summer,20,Outdoor Media,20892.77,True,Anniversary Sale
2023-05-21,2023,Q2,Spring/Summer,20,Radio,26049.79,True,Anniversary Sale
2023-05-21,2023,Q2,Spring/Summer,20,Influencer,25002.57,True,Anniversary Sale
2023-05-28,2023,Q2,Spring/Summer,21,TV,99930.15,True,Memorial Day Sale
2023-05-28,2023,Q2,Spring/Summer,21,Paid Search,83358.61,True,Memorial Day Sale
2023-05-28,2023,Q2,Spring/Summer,21,Paid Social,27188.5,True,Memorial Day Sale
2023-05-28,2023,Q2,Spring/Summer,21,Display,21456.62,True,Memorial Day Sale
2023-05-28,2023,Q2,Spring/Summer,21,Email,26550.69,True,Memorial Day Sale
2023-05-28,2023,Q2,Spring/Summer,21,Direct Mail,24054.97,True,Memorial Day Sale
2023-05-28,2023,Q2,Spring/Summer,21,Catalog,21303.12,True,Memorial Day Sale
2023-05-28,2023,Q2,Spring/Summer,21,Outdoor Media,27758.62,True,Memorial Day Sale
2023-05-28,2023,Q2,Spring/Summer,21,Radio,22639.49,True,Memorial Day Sale
2023-05-28,2023,Q2,Spring/Summer,21,Influencer,24446.52,True,Memorial Day Sale
2023-06-04,2023,Q2,Spring/Summer,22,TV,50261.74,False,
2023-06-04,2023,Q2,Spring/Summer,22,Paid Search,51348.89,False,
2023-06-04,2023,Q2,Spring/Summer,22,Paid Social,11984.57,False,
2023-06-04,2023,Q2,Spring/Summer,22,Display,12365.36,False,
2023-06-04,2023,Q2,Spring/Summer,22,Email,12895.43,False,
2023-06-04,2023,Q2,Spring/Summer,22,Direct Mail,12064.66,False,
2023-06-04,2023,Q2,Spring/Summer,22,Catalog,11725.18,False,
2023-06-04,2023,Q2,Spring/Summer,22,Outdoor Media,13119.2,False,
2023-06-04,2023,Q2,Spring/Summer,22,Radio,11919.75,False,
2023-06-04,2023,Q2,Spring/Summer,22,Influencer,14260.78,False,
2023-06-11,2023,Q2,Spring/Summer,23,TV,43315.69,False,
2023-06-11,2023,Q2,Spring/Summer,23,Paid Search,43285.42,False,
2023-06-11,2023,Q2,Spring/Summer,23,Paid Social,14697.83,False,
2023-06-11,2023,Q2,Spring/Summer,23,Display,13183.65,False,
2023-06-11,2023,Q2,Spring/Summer,23,Email,11222.61,False,
2023-06-11,2023,Q2,Spring/Summer,23,Direct Mail,14747.52,False,
2023-06-11,2023,Q2,Spring/Summer,23,Catalog,12364.35,False,
2023-06-11,2023,Q2,Spring/Summer,23,Outdoor Media,12491.68,False,
2023-06-11,2023,Q2,Spring/Summer,23,Radio,10760.27,False,
2023-06-11,2023,Q2,Spring/Summer,23,Influencer,13163.14,False,
2023-06-18,2023,Q2,Spring/Summer,24,TV,48762.78,False,
2023-06-18,2023,Q2,Spring/Summer,24,Paid Search,46359.84,False,
2023-06-18,2023,Q2,Spring/Summer,24,Paid Social,10378.57,False,
2023-06-18,2023,Q2,Spring/Summer,24,Display,12428.43,False,
2023-06-18,2023,Q2,Spring/Summer,24,Email,11526.26,False,
2023-06-18,2023,Q2,Spring/Summer,24,Direct Mail,12619.12,False,
2023-06-18,2023,Q2,Spring/Summer,24,Catalog,10630.71,False,
2023-06-18,2023,Q2,Spring/Summer,24,Outdoor Media,10454.56,False,
2023-06-18,2023,Q2,Spring/Summer,24,Radio,12760.71,False,
2023-06-18,2023,Q2,Spring/Summer,24,Influencer,14924.8,False,
2023-06-25,2023,Q2,Spring/Summer,25,TV,55171.82,False,
2023-06-25,2023,Q2,Spring/Summer,25,Paid Search,41030.35,False,
2023-06-25,2023,Q2,Spring/Summer,25,Paid Social,13345.88,False,
2023-06-25,2023,Q2,Spring/Summer,25,Display,11590.17,False,
2023-06-25,2023,Q2,Spring/Summer,25,Email,14703.59,False,
2023-06-25,2023,Q2,Spring/Summer,25,Direct Mail,12844.56,False,
2023-06-25,2023,Q2,Spring/Summer,25,Catalog,14543.23,False,
2023-06-25,2023,Q2,Spring/Summer,25,Outdoor Media,10908.25,False,
2023-06-25,2023,Q2,Spring/Summer,25,Radio,12776.08,False,
2023-06-25,2023,Q2,Spring/Summer,25,Influencer,10480.83,False,
2023-07-02,2023,Q3,Fall/Winter,26,TV,109506.09,True,Independence Day Sale
2023-07-02,2023,Q3,Fall/Winter,26,Paid Search,94795.14,True,Independence Day Sale
2023-07-02,2023,Q3,Fall/Winter,26,Paid Social,25146.76,True,Independence Day Sale
2023-07-02,2023,Q3,Fall/Winter,26,Display,21333.44,True,Independence Day Sale
2023-07-02,2023,Q3,Fall/Winter,26,Email,24957.75,True,Independence Day Sale
2023-07-02,2023,Q3,Fall/Winter,26,Direct Mail,23531.39,True,Independence Day Sale
2023-07-02,2023,Q3,Fall/Winter,26,Catalog,27339.33,True,Independence Day Sale
2023-07-02,2023,Q3,Fall/Winter,26,Outdoor Media,23763.94,True,Independence Day Sale
2023-07-02,2023,Q3,Fall/Winter,26,Radio,21110.55,True,Independence Day Sale
2023-07-02,2023,Q3,Fall/Winter,26,Influencer,21484.88,True,Independence Day Sale
2023-07-09,2023,Q3,Fall/Winter,27,TV,49024.39,False,
2023-07-09,2023,Q3,Fall/Winter,27,Paid Search,52331.21,False,
2023-07-09,2023,Q3,Fall/Winter,27,Paid Social,12778.62,False,
2023-07-09,2023,Q3,Fall/Winter,27,Display,12163.58,False,
2023-07-09,2023,Q3,Fall/Winter,27,Email,10675.09,False,
2023-07-09,2023,Q3,Fall/Winter,27,Direct Mail,14124.23,False,
2023-07-09,2023,Q3,Fall/Winter,27,Catalog,12946.91,False,
2023-07-09,2023,Q3,Fall/Winter,27,Outdoor Media,14979.92,False,
2023-07-09,2023,Q3,Fall/Winter,27,Radio,14902.8,False,
2023-07-09,2023,Q3,Fall/Winter,27,Influencer,14096.06,False,
2023-07-16,2023,Q3,Fall/Winter,28,TV,42910.63,False,
2023-07-16,2023,Q3,Fall/Winter,28,Paid Search,50251.88,False,
2023-07-16,2023,Q3,Fall/Winter,28,Paid Social,12692.2,False,
2023-07-16,2023,Q3,Fall/Winter,28,Display,14053.23,False,
2023-07-16,2023,Q3,Fall/Winter,28,Email,13282.08,False,
2023-07-16,2023,Q3,Fall/Winter,28,Direct Mail,14763.5,False,
2023-07-16,2023,Q3,Fall/Winter,28,Catalog,11784.7,False,
2023-07-16,2023,Q3,Fall/Winter,28,Outdoor Media,11465.98,False,
2023-07-16,2023,Q3,Fall/Winter,28,Radio,13221.02,False,
2023-07-16,2023,Q3,Fall/Winter,28,Influencer,14631.64,False,
2023-07-23,2023,Q3,Fall/Winter,29,TV,42622.45,False,
2023-07-23,2023,Q3,Fall/Winter,29,Paid Search,55559.38,False,
2023-07-23,2023,Q3,Fall/Winter,29,Paid Social,12174.42,False,
2023-07-23,2023,Q3,Fall/Winter,29,Display,10319.46,False,
2023-07-23,2023,Q3,Fall/Winter,29,Email,11250.67,False,
2023-07-23,2023,Q3,Fall/Winter,29,Direct Mail,14548.31,False,
2023-07-23,2023,Q3,Fall/Winter,29,Catalog,14868.9,False,
2023-07-23,2023,Q3,Fall/Winter,29,Outdoor Media,10482.74,False,
2023-07-23,2023,Q3,Fall/Winter,29,Radio,12392.67,False,
2023-07-23,2023,Q3,Fall/Winter,29,Influencer,13061.61,False,
2023-07-30,2023,Q3,Fall/Winter,30,TV,44843.56,False,
2023-07-30,2023,Q3,Fall/Winter,30,Paid Search,56086.69,False,
2023-07-30,2023,Q3,Fall/Winter,30,Paid Social,14674.5,False,
2023-07-30,2023,Q3,Fall/Winter,30,Display,14289.62,False,
2023-07-30,2023,Q3,Fall/Winter,30,Email,11476.66,False,
2023-07-30,2023,Q3,Fall/Winter,30,Direct Mail,12723.95,False,
2023-07-30,2023,Q3,Fall/Winter,30,Catalog,14060.76,False,
2023-07-30,2023,Q3,Fall/Winter,30,Outdoor Media,14292.6,False,
2023-07-30,2023,Q3,Fall/Winter,30,Radio,13616.91,False,
2023-07-30,2023,Q3,Fall/Winter,30,Influencer,12374.18,False,
2023-08-06,2023,Q3,Fall/Winter,31,TV,49046.99,False,
2023-08-06,2023,Q3,Fall/Winter,31,Paid Search,46129.05,False,
2023-08-06,2023,Q3,Fall/Winter,31,Paid Social,12042.77,False,
2023-08-06,2023,Q3,Fall/Winter,31,Display,13688.45,False,
2023-08-06,2023,Q3,Fall/Winter,31,Email,13034.01,False,
2023-08-06,2023,Q3,Fall/Winter,31,Direct Mail,13713.66,False,
2023-08-06,2023,Q3,Fall/Winter,31,Catalog,11393.49,False,
2023-08-06,2023,Q3,Fall/Winter,31,Outdoor Media,13577.91,False,
2023-08-06,2023,Q3,Fall/Winter,31,Radio,10674.01,False,
2023-08-06,2023,Q3,Fall/Winter,31,Influencer,11328.12,False,
2023-08-13,2023,Q3,Fall/Winter,32,TV,54779.21,False,
2023-08-13,2023,Q3,Fall/Winter,32,Paid Search,54847.37,False,
2023-08-13,2023,Q3,Fall/Winter,32,Paid Social,14354.94,False,
2023-08-13,2023,Q3,Fall/Winter,32,Display,14095.62,False,
2023-08-13,2023,Q3,Fall/Winter,32,Email,10507.57,False,
2023-08-13,2023,Q3,Fall/Winter,32,Direct Mail,13964.22,False,
2023-08-13,2023,Q3,Fall/Winter,32,Catalog,10028.77,False,
2023-08-13,2023,Q3,Fall/Winter,32,Outdoor Media,10725.1,False,
2023-08-13,2023,Q3,Fall/Winter,32,Radio,11979.54,False,
2023-08-13,2023,Q3,Fall/Winter,32,Influencer,12283.59,False,
2023-08-20,2023,Q3,Fall/Winter,33,TV,48239.92,False,
2023-08-20,2023,Q3,Fall/Winter,33,Paid Search,49841.72,False,
2023-08-20,2023,Q3,Fall/Winter,33,Paid Social,12925.1,False,
2023-08-20,2023,Q3,Fall/Winter,33,Display,13359.48,False,
2023-08-20,2023,Q3,Fall/Winter,33,Email,10294.62,False,
2023-08-20,2023,Q3,Fall/Winter,33,Direct Mail,11598.92,False,
2023-08-20,2023,Q3,Fall/Winter,33,Catalog,14541.72,False,
2023-08-20,2023,Q3,Fall/Winter,33,Outdoor Media,10798.6,False,
2023-08-20,2023,Q3,Fall/Winter,33,Radio,11316.08,False,
2023-08-20,2023,Q3,Fall/Winter,33,Influencer,12611.51,False,
2023-08-27,2023,Q3,Fall/Winter,34,TV,50353.18,False,
2023-08-27,2023,Q3,Fall/Winter,34,Paid Search,51236.56,False,
2023-08-27,2023,Q3,Fall/Winter,34,Paid Social,14614.16,False,
2023-08-27,2023,Q3,Fall/Winter,34,Display,13931.79,False,
2023-08-27,2023,Q3,Fall/Winter,34,Email,11958.08,False,
2023-08-27,2023,Q3,Fall/Winter,34,Direct Mail,10693.62,False,
2023-08-27,2023,Q3,Fall/Winter,34,Catalog,14551.02,False,
2023-08-27,2023,Q3,Fall/Winter,34,Outdoor Media,11385.92,False,
2023-08-27,2023,Q3,Fall/Winter,34,Radio,11698.83,False,
2023-08-27,2023,Q3,Fall/Winter,34,Influencer,10244.83,False,
2023-09-03,2023,Q3,Fall/Winter,35,TV,110055.54,True,Labor Day Sale
2023-09-03,2023,Q3,Fall/Winter,35,Paid Search,117306.17,True,Labor Day Sale
2023-09-03,2023,Q3,Fall/Winter,35,Paid Social,21015.07,True,Labor Day Sale
2023-09-03,2023,Q3,Fall/Winter,35,Display,23489.54,True,Labor Day Sale
2023-09-03,2023,Q3,Fall/Winter,35,Email,23025.73,True,Labor Day Sale
2023-09-03,2023,Q3,Fall/Winter,35,Direct Mail,22495.47,True,Labor Day Sale
2023-09-03,2023,Q3,Fall/Winter,35,Catalog,26180.33,True,Labor Day Sale
2023-09-03,2023,Q3,Fall/Winter,35,Outdoor Media,29930.5,True,Labor Day Sale
2023-09-03,2023,Q3,Fall/Winter,35,Radio,27595.73,True,Labor Day Sale
2023-09-03,2023,Q3,Fall/Winter,35,Influencer,28901.58,True,Labor Day Sale
2023-09-10,2023,Q3,Fall/Winter,36,TV,104719.41,True,Labor Day Sale
2023-09-10,2023,Q3,Fall/Winter,36,Paid Search,114036.34,True,Labor Day Sale
2023-09-10,2023,Q3,Fall/Winter,36,Paid Social,21967.69,True,Labor Day Sale
2023-09-10,2023,Q3,Fall/Winter,36,Display,29336.11,True,Labor Day Sale
2023-09-10,2023,Q3,Fall/Winter,36,Email,20486.89,True,Labor Day Sale
2023-09-10,2023,Q3,Fall/Winter,36,Direct Mail,21908.7,True,Labor Day Sale
2023-09-10,2023,Q3,Fall/Winter,36,Catalog,28039.77,True,Labor Day Sale
2023-09-10,2023,Q3,Fall/Winter,36,Outdoor Media,20090.98,True,Labor Day Sale
2023-09-10,2023,Q3,Fall/Winter,36,Radio,29783.69,True,Labor Day Sale
2023-09-10,2023,Q3,Fall/Winter,36,Influencer,24183.04,True,Labor Day Sale
2023-09-17,2023,Q3,Fall/Winter,37,TV,48397.2,False,
2023-09-17,2023,Q3,Fall/Winter,37,Paid Search,51194.18,False,
2023-09-17,2023,Q3,Fall/Winter,37,Paid Social,11554.25,False,
2023-09-17,2023,Q3,Fall/Winter,37,Display,13650.18,False,
2023-09-17,2023,Q3,Fall/Winter,37,Email,10072.4,False,
2023-09-17,2023,Q3,Fall/Winter,37,Direct Mail,12859.72,False,
2023-09-17,2023,Q3,Fall/Winter,37,Catalog,14458.29,False,
2023-09-17,2023,Q3,Fall/Winter,37,Outdoor Media,13086.55,False,
2023-09-17,2023,Q3,Fall/Winter,37,Radio,12562.3,False,
2023-09-17,2023,Q3,Fall/Winter,37,Influencer,12392.2,False,
2023-09-24,2023,Q3,Fall/Winter,38,TV,42505.65,False,
2023-09-24,2023,Q3,Fall/Winter,38,Paid Search,51898.2,False,
2023-09-24,2023,Q3,Fall/Winter,38,Paid Social,10622.62,False,
2023-09-24,2023,Q3,Fall/Winter,38,Display,13867.32,False,
2023-09-24,2023,Q3,Fall/Winter,38,Email,10523.63,False,
2023-09-24,2023,Q3,Fall/Winter,38,Direct Mail,14924.82,False,
2023-09-24,2023,Q3,Fall/Winter,38,Catalog,10541.94,False,
