Date,fiscal_year,fiscal_quarter,season,week_of_year,division,department,net_sales,units,transactions,avg_unit_retail,gross_margin_dollars,gross_margin_pct,markdown_dollars,markdown_pct,has_promo,promo_depth,promo_events
2024-12-22,2024,Q4,Fall/Winter,51,Apparel & Footwear,Womens Apparel,297500.0,5000,3500,59.5,83300.0,0.28,89250.0,0.3,True,0.3,Holiday Clearance
2024-12-22,2024,Q4,Fall/Winter,51,Apparel & Footwear,Footwear,490000.0,5000,3500,98.0,117600.0,0.24,147000.0,0.3,True,0.3,Holiday Clearance
2024-12-22,2024,Q4,Fall/Winter,51,Apparel & Footwear,Accessories,157500.0,5000,3500,31.5,48825.0,0.31,47250.0,0.3,True,0.3,Holiday Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Outdoor Equipment,Camping & Hiking,1350000.0,10000,7000,135.0,297000.0,0.22,337500.0,0.25,True,0.25,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Outdoor Equipment,Cycling,1312500.0,5000,3500,262.5,236250.0,0.18,328125.0,0.25,True,0.25,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Outdoor Equipment,Climbing,450000.0,5000,3500,90.0,108000.0,0.24,112500.0,0.25,True,0.25,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Outdoor Equipment,Water Sports,506250.0,1500,1050,337.5,101250.0,0.2,126562.5,0.25,True,0.25,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Outdoor Equipment,Snow Sports,4500000.0,15000,10500,300.0,900000.0,0.2,1125000.0,0.25,True,0.25,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Apparel & Footwear,Mens Apparel,318750.0,5000,3500,63.75,95625.0,0.3,79687.5,0.25,True,0.25,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Apparel & Footwear,Womens Apparel,318750.0,5000,3500,63.75,102000.0,0.32,79687.5,0.25,True,0.25,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Apparel & Footwear,Footwear,525000.0,5000,3500,105.0,147000.0,0.28,131250.0,0.25,True,0.25,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Apparel & Footwear,Accessories,168750.0,5000,3500,33.75,59062.5,0.35,42187.5,0.25,True,0.25,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Outdoor Equipment,Camping & Hiking,2531250.0,18750,13125,135.0,556875.0,0.22,632812.5,0.25,True,0.25,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Outdoor Equipment,Cycling,1312500.0,5000,3500,262.5,236250.0,0.18,328125.0,0.25,True,0.25,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Outdoor Equipment,Climbing,450000.0,5000,3500,90.0,108000.0,0.24,112500.0,0.25,True,0.25,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Outdoor Equipment,Water Sports,4218750.0,12500,8750,337.5,843750.0,0.2,1054687.5,0.25,True,0.25,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Outdoor Equipment,Snow Sports,300000.0,1000,700,300.0,60000.0,0.2,75000.0,0.25,True,0.25,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Apparel & Footwear,Mens Apparel,318750.0,5000,3500,63.75,95625.0,0.3,79687.5,0.25,True,0.25,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Apparel & Footwear,Womens Apparel,318750.0,5000,3500,63.75,102000.0,0.32,79687.5,0.25,True,0.25,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Apparel & Footwear,Footwear,525000.0,5000,3500,105.0,147000.0,0.28,131250.0,0.25,True,0.25,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Apparel & Footwear,Accessories,168750.0,5000,3500,33.75,59062.5,0.35,42187.5,0.25,True,0.25,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Outdoor Equipment,Camping & Hiking,2531250.0,18750,13125,135.0,556875.0,0.22,632812.5,0.25,True,0.25,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Outdoor Equipment,Cycling,1312500.0,5000,3500,262.5,236250.0,0.18,328125.0,0.25,True,0.25,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Outdoor Equipment,Climbing,450000.0,5000,3500,90.0,108000.0,0.24,112500.0,0.25,True,0.25,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Outdoor Equipment,Water Sports,4218750.0,12500,8750,337.5,843750.0,0.2,1054687.5,0.25,True,0.25,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Outdoor Equipment,Snow Sports,300000.0,1000,700,300.0,60000.0,0.2,75000.0,0.25,True,0.25,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Apparel & Footwear,Mens Apparel,318750.0,5000,3500,63.75,95625.0,0.3,79687.5,0.25,True,0.25,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Apparel & Footwear,Womens Apparel,318750.0,5000,3500,63.75,102000.0,0.32,79687.5,0.25,True,0.25,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Apparel & Footwear,Footwear,525000.0,5000,3500,105.0,147000.0,0.28,131250.0,0.25,True,0.25,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Apparel & Footwear,Accessories,168750.0,5000,3500,33.75,59062.5,0.35,42187.5,0.25,True,0.25,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Outdoor Equipment,Camping & Hiking,2531250.0,18750,13125,135.0,556875.0,0.22,632812.5,0.25,True,0.25,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Outdoor Equipment,Cycling,1312500.0,5000,3500,262.5,236250.0,0.18,328125.0,0.25,True,0.25,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Outdoor Equipment,Climbing,450000.0,5000,3500,90.0,108000.0,0.24,112500.0,0.25,True,0.25,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Outdoor Equipment,Water Sports,4218750.0,12500,8750,337.5,843750.0,0.2,1054687.5,0.25,True,0.25,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Outdoor Equipment,Snow Sports,300000.0,1000,700,300.0,60000.0,0.2,75000.0,0.25,True,0.25,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Apparel & Footwear,Mens Apparel,318750.0,5000,3500,63.75,95625.0,0.3,79687.5,0.25,True,0.25,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Apparel & Footwear,Womens Apparel,318750.0,5000,3500,63.75,102000.0,0.32,79687.5,0.25,True,0.25,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Apparel & Footwear,Footwear,525000.0,5000,3500,105.0,147000.0,0.28,131250.0,0.25,True,0.25,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Apparel & Footwear,Accessories,168750.0,5000,3500,33.75,59062.5,0.35,42187.5,0.25,True,0.25,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Outdoor Equipment,Camping & Hiking,2531250.0,18750,13125,135.0,556875.0,0.22,632812.5,0.25,True,0.25,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Outdoor Equipment,Cycling,1312500.0,5000,3500,262.5,236250.0,0.18,328125.0,0.25,True,0.25,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Outdoor Equipment,Climbing,450000.0,5000,3500,90.0,108000.0,0.24,112500.0,0.25,True,0.25,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Outdoor Equipment,Water Sports,4218750.0,12500,8750,337.5,843750.0,0.2,1054687.5,0.25,True,0.25,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Outdoor Equipment,Snow Sports,300000.0,1000,700,300.0,60000.0,0.2,75000.0,0.25,True,0.25,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Apparel & Footwear,Mens Apparel,318750.0,5000,3500,63.75,95625.0,0.3,79687.5,0.25,True,0.25,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Apparel & Footwear,Womens Apparel,318750.0,5000,3500,63.75,102000.0,0.32,79687.5,0.25,True,0.25,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Apparel & Footwear,Footwear,525000.0,5000,3500,105.0,147000.0,0.28,131250.0,0.25,True,0.25,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Apparel & Footwear,Accessories,168750.0,5000,3500,33.75,59062.5,0.35,42187.5,0.25,True,0.25,Winter Clearance
2025-02-02,2025,Q1,Spring/Summer,5,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2025-02-02,2025,Q1,Spring/Summer,5,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2025-02-02,2025,Q1,Spring/Summer,5,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2025-02-02,2025,Q1,Spring/Summer,5,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2025-02-02,2025,Q1,Spring/Summer,5,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2025-02-02,2025,Q1,Spring/Summer,5,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2025-02-02,2025,Q1,Spring/Summer,5,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2025-02-02,2025,Q1,Spring/Summer,5,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2025-02-02,2025,Q1,Spring/Summer,5,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2025-02-09,2025,Q1,Spring/Summer,6,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2025-02-09,2025,Q1,Spring/Summer,6,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2025-02-09,2025,Q1,Spring/Summer,6,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2025-02-09,2025,Q1,Spring/Summer,6,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2025-02-09,2025,Q1,Spring/Summer,6,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2025-02-09,2025,Q1,Spring/Summer,6,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2025-02-09,2025,Q1,Spring/Summer,6,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2025-02-09,2025,Q1,Spring/Summer,6,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2025-02-09,2025,Q1,Spring/Summer,6,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2025-02-16,2025,Q1,Spring/Summer,7,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2025-02-16,2025,Q1,Spring/Summer,7,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2025-02-16,2025,Q1,Spring/Summer,7,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2025-02-16,2025,Q1,Spring/Summer,7,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2025-02-16,2025,Q1,Spring/Summer,7,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2025-02-16,2025,Q1,Spring/Summer,7,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2025-02-16,2025,Q1,Spring/Summer,7,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2025-02-16,2025,Q1,Spring/Summer,7,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2025-02-16,2025,Q1,Spring/Summer,7,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2025-02-23,2025,Q1,Spring/Summer,8,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2025-02-23,2025,Q1,Spring/Summer,8,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2025-02-23,2025,Q1,Spring/Summer,8,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2025-02-23,2025,Q1,Spring/Summer,8,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2025-02-23,2025,Q1,Spring/Summer,8,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2025-02-23,2025,Q1,Spring/Summer,8,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2025-02-23,2025,Q1,Spring/Summer,8,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2025-02-23,2025,Q1,Spring/Summer,8,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2025-02-23,2025,Q1,Spring/Summer,8,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2025-03-02,2025,Q1,Spring/Summer,9,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2025-03-02,2025,Q1,Spring/Summer,9,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2025-03-02,2025,Q1,Spring/Summer,9,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2025-03-02,2025,Q1,Spring/Summer,9,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2025-03-02,2025,Q1,Spring/Summer,9,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2025-03-02,2025,Q1,Spring/Summer,9,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2025-03-02,2025,Q1,Spring/Summer,9,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2025-03-02,2025,Q1,Spring/Summer,9,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2025-03-02,2025,Q1,Spring/Summer,9,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2025-03-09,2025,Q1,Spring/Summer,10,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2025-03-09,2025,Q1,Spring/Summer,10,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2025-03-09,2025,Q1,Spring/Summer,10,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2025-03-09,2025,Q1,Spring/Summer,10,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2025-03-09,2025,Q1,Spring/Summer,10,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2025-03-09,2025,Q1,Spring/Summer,10,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2025-03-09,2025,Q1,Spring/Summer,10,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2025-03-09,2025,Q1,Spring/Summer,10,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2025-03-09,2025,Q1,Spring/Summer,10,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2025-03-16,2025,Q1,Spring/Summer,11,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2025-03-16,2025,Q1,Spring/Summer,11,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2025-03-16,2025,Q1,Spring/Summer,11,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2025-03-16,2025,Q1,Spring/Summer,11,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2025-03-16,2025,Q1,Spring/Summer,11,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2025-03-16,2025,Q1,Spring/Summer,11,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2025-03-16,2025,Q1,Spring/Summer,11,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2025-03-16,2025,Q1,Spring/Summer,11,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2025-03-16,2025,Q1,Spring/Summer,11,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2025-03-23,2025,Q1,Spring/Summer,12,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2025-03-23,2025,Q1,Spring/Summer,12,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2025-03-23,2025,Q1,Spring/Summer,12,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2025-03-23,2025,Q1,Spring/Summer,12,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2025-03-23,2025,Q1,Spring/Summer,12,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2025-03-23,2025,Q1,Spring/Summer,12,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2025-03-23,2025,Q1,Spring/Summer,12,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2025-03-23,2025,Q1,Spring/Summer,12,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2025-03-23,2025,Q1,Spring/Summer,12,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2025-03-30,2025,Q1,Spring/Summer,13,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2025-03-30,2025,Q1,Spring/Summer,13,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2025-03-30,2025,Q1,Spring/Summer,13,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2025-03-30,2025,Q1,Spring/Summer,13,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2025-03-30,2025,Q1,Spring/Summer,13,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2025-03-30,2025,Q1,Spring/Summer,13,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2025-03-30,2025,Q1,Spring/Summer,13,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2025-03-30,2025,Q1,Spring/Summer,13,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2025-03-30,2025,Q1,Spring/Summer,13,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2025-04-06,2025,Q2,Spring/Summer,14,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2025-04-06,2025,Q2,Spring/Summer,14,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2025-04-06,2025,Q2,Spring/Summer,14,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2025-04-06,2025,Q2,Spring/Summer,14,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2025-04-06,2025,Q2,Spring/Summer,14,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2025-04-06,2025,Q2,Spring/Summer,14,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2025-04-06,2025,Q2,Spring/Summer,14,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2025-04-06,2025,Q2,Spring/Summer,14,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2025-04-06,2025,Q2,Spring/Summer,14,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2025-04-13,2025,Q2,Spring/Summer,15,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2025-04-13,2025,Q2,Spring/Summer,15,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2025-04-13,2025,Q2,Spring/Summer,15,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2025-04-13,2025,Q2,Spring/Summer,15,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2025-04-13,2025,Q2,Spring/Summer,15,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2025-04-13,2025,Q2,Spring/Summer,15,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2025-04-13,2025,Q2,Spring/Summer,15,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2025-04-13,2025,Q2,Spring/Summer,15,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2025-04-13,2025,Q2,Spring/Summer,15,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2025-04-20,2025,Q2,Spring/Summer,16,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2025-04-20,2025,Q2,Spring/Summer,16,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2025-04-20,2025,Q2,Spring/Summer,16,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2025-04-20,2025,Q2,Spring/Summer,16,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2025-04-20,2025,Q2,Spring/Summer,16,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2025-04-20,2025,Q2,Spring/Summer,16,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2025-04-20,2025,Q2,Spring/Summer,16,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2025-04-20,2025,Q2,Spring/Summer,16,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2025-04-20,2025,Q2,Spring/Summer,16,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2025-04-27,2025,Q2,Spring/Summer,17,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2025-04-27,2025,Q2,Spring/Summer,17,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2025-04-27,2025,Q2,Spring/Summer,17,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2025-04-27,2025,Q2,Spring/Summer,17,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2025-04-27,2025,Q2,Spring/Summer,17,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2025-04-27,2025,Q2,Spring/Summer,17,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2025-04-27,2025,Q2,Spring/Summer,17,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2025-04-27,2025,Q2,Spring/Summer,17,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2025-04-27,2025,Q2,Spring/Summer,17,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2025-05-04,2025,Q2,Spring/Summer,18,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2025-05-04,2025,Q2,Spring/Summer,18,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2025-05-04,2025,Q2,Spring/Summer,18,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2025-05-04,2025,Q2,Spring/Summer,18,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
